Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-3) 	07/02/26 	_x86_64_	(4 CPU)

21:20:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:21:00     all    0.50    0.00    1.01    0.50    0.25    0.00    0.00    0.00    0.00   97.74
21:21:01     all    1.01    0.00    0.25    0.00    0.25    0.00    0.25    0.00    0.00   98.24
21:21:02     all    1.00    0.00    0.75    0.00    0.50    0.25    0.00    0.00    0.00   97.49
21:21:03     all    0.75    0.00    0.75    0.50    0.00    0.50    0.00    0.00    0.00   97.50
21:21:04     all    0.50    0.00    0.76    0.25    0.25    0.00    0.00    0.00    0.00   98.24
21:21:05     all    1.00    0.00    0.00    0.00    0.50    0.25    0.00    0.00    0.00   98.25
21:21:06     all    0.76    0.00    1.01    0.00    0.25    0.00    0.00    0.00    0.00   97.98
21:21:07     all    1.51    0.00    0.76    0.50    0.00    0.25    0.00    0.00    0.00   96.98
21:21:08     all    0.75    0.00    1.00    0.25    0.75    0.25    0.00    0.00    0.00   97.01
21:21:09     all    0.76    0.00    0.00    0.50    0.25    0.00    0.00    0.00    0.00   98.49
21:21:10     all    0.50    0.00    1.26    0.00    0.00    0.50    0.00    0.00    0.00   97.74
21:21:11     all    0.75    0.00    0.25    0.25    0.25    0.25    0.00    0.00    0.00   98.24
21:21:12     all    1.00    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   97.99
21:21:13     all    1.25    0.00    0.75    0.25    0.25    0.00    0.00    0.00    0.00   97.49
21:21:14     all    1.01    0.00    0.25    0.25    0.00    0.00    0.00    0.00    0.00   98.48
21:21:15     all    0.99    0.00    0.99    0.50    0.50    0.25    0.00    0.00    0.00   96.77
21:21:16     all    0.50    0.00    0.76    0.00    0.25    0.25    0.00    0.00    0.00   98.24
21:21:17     all    1.76    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   97.24
21:21:18     all    0.75    0.00    1.00    0.50    0.50    0.25    0.25    0.00    0.00   96.74
21:21:19     all    0.75    0.00    0.75    0.25    0.25    0.25    0.00    0.00    0.00   97.75
21:21:20     all    0.51    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.99
21:21:21     all    1.01    0.00    0.50    0.00    0.00    0.00    0.25    0.00    0.00   98.24
21:21:22     all    0.75    0.00    1.00    0.25    0.75    0.25    0.00    0.00    0.00   97.01
21:21:23     all    1.00    0.00    0.75    0.50    0.00    0.50    0.00    0.00    0.00   97.26
21:21:24     all    0.76    0.00    0.51    0.00    0.00    0.00    0.25    0.00    0.00   98.48
21:21:25     all    0.50    0.00    0.50    0.25    0.25    0.00    0.00    0.00    0.00   98.49
21:21:26     all    1.25    0.00    0.75    0.25    0.50    0.00    0.00    0.00    0.00   97.26
21:21:27     all    1.01    0.00    0.51    0.00    0.25    0.25    0.00    0.00    0.00   97.98
21:21:28     all    0.76    0.00    0.76    0.00    0.00    0.25    0.00    0.00    0.00   98.23
21:21:29     all    0.75    0.00    0.75    0.25    0.50    0.00    0.00    0.00    0.00   97.75
21:21:30     all    0.75    0.00    0.75    0.50    0.50    0.50    0.00    0.00    0.00   97.01
21:21:31     all    1.01    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   98.74
21:21:32     all    0.50    0.00    0.75    0.25    0.00    0.00    0.00    0.00    0.00   98.49
21:21:33     all    0.75    0.00    0.25    0.25    0.75    0.25    0.00    0.00    0.00   97.74
21:21:34     all    1.01    0.00    0.75    0.25    0.00    0.00    0.00    0.00    0.00   97.99
21:21:35     all    0.76    0.00    0.76    0.00    0.25    0.25    0.00    0.00    0.00   97.98
21:21:36     all    1.25    0.00    0.50    0.25    0.50    0.25    0.00    0.00    0.00   97.24
21:21:37     all    0.75    0.00    1.00    0.50    0.25    0.50    0.00    0.00    0.00   97.00
21:21:38     all    1.25    0.00    0.75    0.50    0.25    0.00    0.00    0.00    0.00   97.24
21:21:39     all    0.75    0.00    1.00    0.00    0.25    0.00    0.00    0.00    0.00   97.99
21:21:40     all    0.76    0.00    0.25    0.00    0.50    0.00    0.00    0.00    0.00   98.49
